"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"345","bmg2023wvgn","2023-11-21T16:56:35.439539Z","-4.257579803","130.8054199","3.305108141","MLv","10","41","90.92639923","Banda Sea","BMKG"
"346","bmg2023wvev","2023-11-21T16:05:08.823755Z","0.5131782293","125.9591599","3.348418889","MLv","29","43","65.13944244","Northern Molucca Sea","BMKG"
"347","bmg2023wvdl","2023-11-21T15:22:55.588598Z","3.209895134","97.30220795","2.479305621","M","23","15","150.4016418","Northern Sumatra, Indonesia","BMKG"
"348","bmg2023wvcj","2023-11-21T14:49:52.352147Z","-7.27396965","129.2151184","4.109460514","MLv","137","39","111.8870029","Banda Sea","BMKG"
"349","bmg2023wvbz","2023-11-21T14:39:14.607776Z","5.508631706","125.0464249","4.152498822","MLv","55","37","115.2086411","Mindanao, Philippines","BMKG"
"350","bmg2023wuul","2023-11-21T10:50:03.475072Z","-2.376667738","139.3513031","3.421971336","MLv","67","18","140.3283157","Near North Coast of West Papua","BMKG"
"351","bmg2023wuud","2023-11-21T10:41:04.936248Z","1.244721293","98.84526062","3.535835995","M","63","51","55.18743896","Northern Sumatra, Indonesia","BMKG"
"352","bmg2023wutn","2023-11-21T10:22:41.641116Z","-2.70776248","139.0282898","3.504148615","MLv","11","17","76.3446579","Near North Coast of West Papua","BMKG"
"353","bmg2023wusk","2023-11-21T09:48:31.639151Z","-2.30110693","101.0930939","2.677544774","MLv","49","21","98.7722702","Southern Sumatra, Indonesia","BMKG"
"354","bmg2023wupz","2023-11-21T08:34:46.69206Z","0.3476324379","121.8755798","3.553033158","MLv","125","43","55.44003296","Minahassa Peninsula, Sulawesi","BMKG"
"355","bmg2023wung","2023-11-21T07:12:15.308681Z","-0.4497104883","135.7648621","5.262220547","Mw(mB)","12","96","183.2238235","West Papua Region, Indonesia","BMKG"
"356","bmg2023wukj","2023-11-21T05:44:20.702317Z","-2.501465559","140.4187317","2.879655295","MLv","15","11","172.8643188","Near North Coast of West Papua","BMKG"
"357","bmg2023wuih","2023-11-21T04:41:19.255421Z","-2.499167204","140.422821","3.266263038","MLv","16","13","173.5975418","Near North Coast of West Papua","BMKG"
"358","bmg2023wuia","2023-11-21T04:33:53.634963Z","-5.254572868","122.6362228","2.496632049","M","10","12","113.2214813","Sulawesi, Indonesia","BMKG"
"359","bmg2023wuhx","2023-11-21T04:29:53.150541Z","2.067965508","121.2595825","3.7268992","MLv","50","28","209.3754654","Celebes Sea","BMKG"
"360","bmg2023wuhh","2023-11-21T04:11:48.136025Z","-3.098961353","101.198349","3.350185006","M","21","29","159.938118","Southern Sumatra, Indonesia","BMKG"
"361","bmg2023wugo","2023-11-21T03:48:44.887081Z","2.35521245","97.09205627","3.158024916","M","21","19","106.6911469","Northern Sumatra, Indonesia","BMKG"
"362","bmg2023wufj","2023-11-21T03:12:51.48014Z","1.235126853","120.7234344","2.903460581","MLv","16","14","185.6277771","Minahassa Peninsula, Sulawesi","BMKG"
"363","bmg2023wudy","2023-11-21T02:30:11.212996Z","-5.334470272","130.2671814","3.70492623","M","49","25","158.1573792","Banda Sea","BMKG"
"364","bmg2023wuba","2023-11-21T01:01:00.279834Z","0.8895474672","122.853302","2.691051704","M","27","15","191.5818329","Minahassa Peninsula, Sulawesi","BMKG"
"365","bmg2023wtxu","2023-11-20T23:23:54.839953Z","-2.865701437","126.2979431","4.072319796","MLv","10","65","59.07351685","Ceram Sea","BMKG"
"366","bmg2023wtvs","2023-11-20T22:20:37.769562Z","5.677409649","125.532692","4.308063399","mb","219","27","99.12081409","Mindanao, Philippines","BMKG"
"367","bmg2023wtth","2023-11-20T21:07:10.721217Z","-0.7867142558","136.1045685","3.37867096","MLv","10","10","254.5241089","West Papua Region, Indonesia","BMKG"
"368","bmg2023wtqg","2023-11-20T19:35:10.211263Z","0.3452269733","122.3920593","3.217646549","MLv","113","14","71.42950439","Minahassa Peninsula, Sulawesi","BMKG"
"369","bmg2023wtqa","2023-11-20T19:28:24.933822Z","5.787072659","125.2808228","5.072332268","mb","52","138","64.78123093","Mindanao, Philippines","BMKG"
"370","bmg2023wtma","2023-11-20T17:26:55.835509Z","-8.496278763","121.5756607","2.252998125","MLv","10","15","174.5908508","Flores Region, Indonesia","BMKG"
"371","bmg2023wtkn","2023-11-20T16:41:15.794993Z","1.118569016","127.6110458","2.158500848","MLv","10","9","97.12997437","Halmahera, Indonesia","BMKG"
"372","bmg2023wtkm","2023-11-20T16:40:11.791189Z","-8.13671875","124.9973068","2.220672528","MLv","13","11","231.5349121","Timor Region","BMKG"
"373","bmg2023wtke","2023-11-20T16:31:03.010243Z","4.410247803","96.4519043","2.549286808","M","85","20","77.83821106","Northern Sumatra, Indonesia","BMKG"
"374","bmg2023wtgm","2023-11-20T14:38:41.992515Z","-0.1790675819","123.0429535","3.496685021","MLv","30","33","61.53217316","Minahassa Peninsula, Sulawesi","BMKG"
"375","bmg2023wtfv","2023-11-20T14:19:31.686197Z","-6.980226994","106.0312805","2.933103073","M","45","35","164.0048981","Java, Indonesia","BMKG"
"376","bmg2023wtfj","2023-11-20T14:04:57.538308Z","-6.192430019","129.6192169","4.759706955","mb","10","60","95.69470215","Banda Sea","BMKG"
"377","bmg2023wtfg","2023-11-20T14:01:22.381155Z","-6.362926006","130.8127899","4.02926918","MLv","141","31","69.64299011","Banda Sea","BMKG"
"378","bmg2023wtez","2023-11-20T13:53:40.635688Z","2.516050816","126.9084549","3.346747434","M","10","18","112.1110229","Northern Molucca Sea","BMKG"
"379","bmg2023wteh","2023-11-20T13:32:44.509936Z","-9.534076691","118.4634323","3.101521448","MLv","29","27","194.1272888","Sumbawa Region, Indonesia","BMKG"
"380","bmg2023wtcv","2023-11-20T12:47:53.437366Z","-5.103686333","129.5710754","3.830844235","MLv","237","17","157.7014618","Banda Sea","BMKG"
"381","bmg2023wszb","2023-11-20T10:53:52.736659Z","-8.351815224","120.0455399","2.15723868","MLv","173","13","182.2836151","Flores Region, Indonesia","BMKG"
"382","bmg2023wswz","2023-11-20T09:51:07.90502Z","-2.502155542","100.7576141","3.248857679","MLv","33","17","129.9870987","Southern Sumatra, Indonesia","BMKG"
"383","bmg2023wsuu","2023-11-20T08:44:13.789283Z","-9.948594093","119.0898209","2.877199032","M","14","15","210.0565491","Sumba Region, Indonesia","BMKG"
"384","bmg2023wsrc","2023-11-20T06:51:55.739235Z","-8.102091789","120.4296036","2.426461458","MLv","10","22","108.0942612","Flores Region, Indonesia","BMKG"
"385","bmg2023wsqt","2023-11-20T06:41:56.841778Z","2.677831411","128.1322632","3.335446626","MLv","10","16","211.0580597","Halmahera, Indonesia","BMKG"
"386","bmg2023wspv","2023-11-20T06:14:13.87607Z","-3.190102577","130.9966431","4.140287068","M","14","55","67.59809875","Seram, Indonesia","BMKG"
"387","bmg2023wspb","2023-11-20T05:50:04.829457Z","-6.723184109","106.6105118","2.618973932","MLv","10","31","61.77093124","Java, Indonesia","BMKG"
"388","bmg2023wsno","2023-11-20T05:05:39.81011Z","0.2009219974","121.7084503","2.517892754","MLv","177","23","97.53903198","Minahassa Peninsula, Sulawesi","BMKG"
"389","bmg2023wsml","2023-11-20T04:30:51.341044Z","-0.5504398346","135.5951843","3.888759352","MLv","17","33","184.0739746","West Papua Region, Indonesia","BMKG"
"390","bmg2023wsft","2023-11-20T01:08:20.438592Z","-0.03505335376","123.7631912","3.389200862","MLv","109","33","98.34135056","Minahassa Peninsula, Sulawesi","BMKG"
"391","bmg2023wsey","2023-11-20T00:44:23.309276Z","-0.5155712962","121.8955841","2.697465181","MLv","12","34","53.42726135","Minahassa Peninsula, Sulawesi","BMKG"
"392","bmg2023wsem","2023-11-20T00:29:35.964681Z","-2.42035532","140.7840118","3.058399925","MLv","10","11","264.2815552","Near North Coast of West Papua","BMKG"
"393","bmg2023wsas","2023-11-19T22:36:20.22201Z","-9.326286316","118.8499451","2.954963601","MLv","36","24","135.8726807","Sumbawa Region, Indonesia","BMKG"
"394","bmg2023wrzr","2023-11-19T22:04:16.418196Z","5.417107105","125.9415207","4.456376328","MLv","98","25","218.7613983","Mindanao, Philippines","BMKG"
"395","bmg2023wrzo","2023-11-19T22:01:03.081583Z","-1.331427217","120.4151077","2.225006178","M","17","13","101.619113","Sulawesi, Indonesia","BMKG"
"396","bmg2023wrvx","2023-11-19T20:09:39.139053Z","-7.543628693","125.1518326","4.104312553","MLv","388","43","89.65123367","Banda Sea","BMKG"
"397","bmg2023wruv","2023-11-19T19:36:56.498573Z","-8.850985527","112.0503693","2.841813806","MLv","23","19","229.6807404","Java, Indonesia","BMKG"
"398","bmg2023wruj","2023-11-19T19:23:55.016818Z","-7.491789341","106.0347824","2.950261956","MLv","18","24","234.1714325","Java, Indonesia","BMKG"
"399","bmg2023wrug","2023-11-19T19:19:19.548089Z","-8.382546425","116.0773163","2.198576496","MLv","13","18","136.5682526","Sumbawa Region, Indonesia","BMKG"
"400","bmg2023wrtu","2023-11-19T19:05:51.350841Z","-9.340543747","118.7932587","2.471183471","MLv","27","24","147.2718353","Sumbawa Region, Indonesia","BMKG"
"401","bmg2023wrqr","2023-11-19T17:30:55.779663Z","-9.526587486","112.8348389","4.4104744","MLv","10","76","213.9816666","South of Java, Indonesia","BMKG"
"402","bmg2023wroi","2023-11-19T16:20:50.760472Z","-0.153296262","122.9596024","2.208263533","MLv","34","13","176.3947525","Minahassa Peninsula, Sulawesi","BMKG"
"403","bmg2023wrnu","2023-11-19T16:03:27.471641Z","-3.230292082","130.9946899","3.7275682","M","19","35","75.52645874","Seram, Indonesia","BMKG"
"404","bmg2023wrnl","2023-11-19T15:53:52.22364Z","-5.499838352","130.2578735","4.802242777","mb","29","78","47.46802521","Banda Sea","BMKG"
"405","bmg2023wrla","2023-11-19T14:39:55.365484Z","-3.506943464","127.4434891","2.763439965","MLv","82","17","141.1009216","Seram, Indonesia","BMKG"
"406","bmg2023wrjs","2023-11-19T13:59:59.335816Z","-6.498868942","133.5866699","4.294462825","MLv","88","35","97.18946838","Aru Islands Region, Indonesia","BMKG"
"407","bmg2023wris","2023-11-19T13:30:37.950397Z","-7.912766457","107.3077621","3.321487754","MLv","13","14","287.4192963","Java, Indonesia","BMKG"
"408","bmg2023wril","2023-11-19T13:22:25.659141Z","-0.1370984465","123.0214615","2.942961133","MLv","54","11","132.4352913","Minahassa Peninsula, Sulawesi","BMKG"
"409","bmg2023wrik","2023-11-19T13:20:43.785909Z","-9.387586594","118.5312424","2.809037785","MLv","10","10","210.2991028","Sumbawa Region, Indonesia","BMKG"
"410","bmg2023wrep","2023-11-19T11:25:04.973316Z","-10.01369858","123.731041","3.640845128","MLv","29","20","125.6304932","Timor Region","BMKG"
"411","bmg2023wrdi","2023-11-19T10:47:15.485532Z","-8.631943703","108.3687592","3.542586253","MLv","10","19","234.9654388","Java, Indonesia","BMKG"
"412","bmg2023wqzn","2023-11-19T08:51:07.04968Z","-1.959907413","122.537735","3.646313409","MLv","10","14","152.4840775","Sulawesi, Indonesia","BMKG"
"413","bmg2023wqxy","2023-11-19T08:03:59.779461Z","2.413496017","99.18525696","3.144797379","MLv","143","19","195.046936","Northern Sumatra, Indonesia","BMKG"
"414","bmg2023wqul","2023-11-19T06:17:28.783931Z","-4.621376991","121.6700516","2.946286141","MLv","10","12","108.2102966","Sulawesi, Indonesia","BMKG"
"415","bmg2023wqtr","2023-11-19T05:54:29.27322Z","-1.785510421","119.3899155","2.774356654","MLv","4","21","147.879303","Sulawesi, Indonesia","BMKG"
"416","bmg2023wqsr","2023-11-19T05:24:08.021381Z","-7.840457916","107.0389175","2.432962585","MLv","22","11","256.3512001","Java, Indonesia","BMKG"
"417","bmg2023wqmw","2023-11-19T02:27:40.149043Z","-7.606091499","127.8457336","4.351938449","M","150","32","81.152771","Banda Sea","BMKG"
"418","bmg2023wqlr","2023-11-19T01:51:39.860173Z","0.4407956898","122.1855392","2.775155911","MLv","157","16","108.8830109","Minahassa Peninsula, Sulawesi","BMKG"
"419","bmg2023wqkt","2023-11-19T01:23:55.103387Z","-0.3783293664","121.9112091","2.621922449","M","20","12","135.860206","Minahassa Peninsula, Sulawesi","BMKG"
"420","bmg2023wqka","2023-11-19T01:01:48.381579Z","-0.6798356771","135.7951813","3.632902358","M","16","14","241.6791077","West Papua Region, Indonesia","BMKG"
"421","bmg2023wqjg","2023-11-19T00:38:47.767397Z","-1.685023785","133.3701324","2.526055026","M","12","12","79.08392525","West Papua Region, Indonesia","BMKG"
"422","bmg2023wqfu","2023-11-18T22:53:03.32206Z","0.4140968919","122.3171921","3.273703411","MLv","111","37","58.39956665","Minahassa Peninsula, Sulawesi","BMKG"
"423","bmg2023wqdu","2023-11-18T21:52:16.44947Z","-7.908148766","107.0114517","3.317447113","MLv","20","47","228.6947479","Java, Indonesia","BMKG"
"424","bmg2023wqdd","2023-11-18T21:33:22.624416Z","2.705326319","98.36935425","1.92134874","MLv","29","17","97.14194489","Northern Sumatra, Indonesia","BMKG"
"425","bmg2023wqbf","2023-11-18T20:35:03.664178Z","-6.206410408","126.959053","4.468074201","MLv","620","8","250.295742","Banda Sea","BMKG"
"426","bmg2023wqag","2023-11-18T20:05:23.134239Z","5.396200657","125.143692","4.844265279","mb","39","39","267.9166565","Mindanao, Philippines","BMKG"
"427","bmg2023wpze","2023-11-18T19:32:29.225144Z","-6.23285532","129.6728973","4.017346559","MLv","10","40","45.43400574","Banda Sea","BMKG"
"428","bmg2023wpxn","2023-11-18T18:42:17.787235Z","0.896949172","119.3156891","4.470533929","MLv","13","103","89.5747757","Minahassa Peninsula, Sulawesi","BMKG"
"429","bmg2023wpvu","2023-11-18T17:49:52.389461Z","-6.910730362","106.2559814","2.350064738","MLv","34","19","134.5309448","Java, Indonesia","BMKG"
"430","bmg2023wpuj","2023-11-18T17:07:19.406516Z","-6.200239658","130.2767639","3.921835048","MLv","129","34","102.8594971","Banda Sea","BMKG"
"431","bmg2023wpuf","2023-11-18T17:02:26.602604Z","-6.170179367","129.8161163","3.596984066","MLv","15","21","99.97685242","Banda Sea","BMKG"
"432","bmg2023wptd","2023-11-18T16:29:55.375344Z","-9.519480705","124.2770233","2.837231307","MLv","10","14","99.46110153","Timor Region","BMKG"
"433","bmg2023wpqi","2023-11-18T15:04:09.884177Z","-3.349941492","128.3788757","2.49648388","M","11","15","115.131279","Seram, Indonesia","BMKG"
"434","bmg2023wppx","2023-11-18T14:51:29.084466Z","-8.558615685","108.8048553","3.541554075","MLv","51","87","158.2789764","Java, Indonesia","BMKG"
"435","bmg2023wpnc","2023-11-18T13:26:57.127325Z","-4.534755707","127.8487549","3.072125719","MLv","11","14","210.8735962","Banda Sea","BMKG"
"436","bmg2023wplh","2023-11-18T12:32:28.801586Z","-0.5232195854","121.9402695","3.42745507","MLv","11","42","37.00028992","Minahassa Peninsula, Sulawesi","BMKG"
"437","bmg2023wpkq","2023-11-18T12:11:46.089718Z","-1.074328303","120.371521","3.714928118","MLv","10","41","47.60829163","Sulawesi, Indonesia","BMKG"
"438","bmg2023wpkg","2023-11-18T12:00:45.971191Z","-4.993953705","129.5753632","3.832212615","MLv","217","43","82.09967041","Banda Sea","BMKG"
"439","bmg2023wpka","2023-11-18T11:53:29.615851Z","-5.628790855","129.976944","4.711005004","MLv","191","65","49.7712326","Banda Sea","BMKG"
"440","bmg2023wpix","2023-11-18T11:20:04.484676Z","5.86295557","125.9374161","4.477355478","mb","133","48","132.1797104","Mindanao, Philippines","BMKG"
"441","bmg2023wphg","2023-11-18T10:29:54.98193Z","-7.239497662","106.9571457","2.257275105","MLv","60","22","146.2170258","Java, Indonesia","BMKG"
"442","bmg2023wpha","2023-11-18T10:22:34.719911Z","0.6911578178","122.3168106","2.86176501","MLv","76","16","84.12319756","Minahassa Peninsula, Sulawesi","BMKG"
"443","bmg2023wpgi","2023-11-18T10:01:34.355859Z","-2.955758333","99.98661804","4.898275437","M","29","170","168.4902191","Southern Sumatra, Indonesia","BMKG"
"444","bmg2023wpft","2023-11-18T09:43:28.113209Z","-0.02879416943","120.7974625","2.773859935","MLv","10","19","44.15853882","Minahassa Peninsula, Sulawesi","BMKG"
"445","bmg2023wpdi","2023-11-18T08:30:28.806403Z","-8.043318748","124.3931351","2.359079348","MLv","172","19","208.3667526","Timor Region","BMKG"
"446","bmg2023wpcw","2023-11-18T08:16:53.459997Z","5.615249157","125.0593414","4.096604829","MLv","56","27","155.8356609","Mindanao, Philippines","BMKG"
"447","bmg2023woyf","2023-11-18T05:55:27.017512Z","-2.138121605","136.6194","3.884312204","MLv","11","20","114.3485413","West Papua Region, Indonesia","BMKG"
"448","bmg2023wowl","2023-11-18T05:01:39.583114Z","-7.238832474","124.5692062","3.852803838","MLv","518","54","60.93136978","Banda Sea","BMKG"
"449","bmg2023wova","2023-11-18T04:18:18.89242Z","5.566068649","125.1836624","5.064372805","mb","47","54","111.4313974","Mindanao, Philippines","BMKG"
"450","bmg2023worm","2023-11-18T02:31:30.590841Z","5.527619839","125.305336","4.178616117","MLv","56","21","156.8990297","Mindanao, Philippines","BMKG"
"451","bmg2023worf","2023-11-18T02:23:03.88927Z","-2.780952692","128.1333923","4.199955442","MLv","11","36","51.91638184","Ceram Sea","BMKG"
"452","bmg2023wook","2023-11-18T00:58:14.657621Z","-3.109041214","128.0038147","2.997714291","MLv","12","15","180.6367226","Seram, Indonesia","BMKG"
"453","bmg2023wonc","2023-11-18T00:19:00.246731Z","-8.550227165","118.3667679","3.276309186","MLv","111","49","140.2341805","Sumbawa Region, Indonesia","BMKG"
"454","bmg2023womc","2023-11-17T23:48:22.857609Z","-2.294384718","120.8544388","3.092736957","MLv","10","36","55.05383301","Sulawesi, Indonesia","BMKG"
"455","bmg2023wolq","2023-11-17T23:34:28.062347Z","-7.84133625","107.2566299","4.985355691","Mw(mB)","60","305","45.35879517","Java, Indonesia","BMKG"
"456","bmg2023woke","2023-11-17T22:49:35.482057Z","-0.8971147537","135.8157654","3.563753694","MLv","10","17","161.6140442","West Papua Region, Indonesia","BMKG"
"457","bmg2023wokd","2023-11-17T22:48:46.00522Z","0.2842502892","119.4822006","2.997121364","MLv","18","16","139.0778198","Minahassa Peninsula, Sulawesi","BMKG"
"458","bmg2023wojf","2023-11-17T22:21:21.213763Z","-2.369669199","120.867363","2.571129301","MLv","10","19","67.44346619","Sulawesi, Indonesia","BMKG"
"459","bmg2023wohs","2023-11-17T21:35:32.165693Z","0.9770826697","120.7837906","2.537756181","MLv","10","15","81.59887695","Minahassa Peninsula, Sulawesi","BMKG"
"460","bmg2023wohb","2023-11-17T21:15:09.315879Z","5.51560545","125.1779404","4.851206141","MLv","25","36","110.7712526","Mindanao, Philippines","BMKG"
"461","bmg2023wogu","2023-11-17T21:07:42.669377Z","1.43053329","128.2914581","2.691537025","MLv","75","11","223.028656","Halmahera, Indonesia","BMKG"
"462","bmg2023wogq","2023-11-17T21:02:32.272079Z","-0.2554073632","122.8542709","3.178646299","MLv","76","39","77.35364914","Minahassa Peninsula, Sulawesi","BMKG"
"463","bmg2023wogg","2023-11-17T20:51:06.875117Z","-2.32356739","120.9112854","3.843146267","MLv","10","85","46.48699951","Sulawesi, Indonesia","BMKG"
"464","bmg2023woft","2023-11-17T20:35:57.839786Z","-7.698738575","107.4996338","2.337252398","MLv","10","18","195.401474","Java, Indonesia","BMKG"
"465","bmg2023wofp","2023-11-17T20:30:44.893702Z","-10.7170887","114.5047989","3.40092193","MLv","10","24","253.9490242","South of Bali, Indonesia","BMKG"
"466","bmg2023wodo","2023-11-17T19:29:11.428021Z","0.6111613512","99.83443451","2.707077425","MLv","10","33","66.46772766","Northern Sumatra, Indonesia","BMKG"
"467","bmg2023woda","2023-11-17T19:13:02.947496Z","-2.937954664","123.0990067","3.095107465","MLv","10","38","123.2774467","Sulawesi, Indonesia","BMKG"
"468","bmg2023wobw","2023-11-17T18:38:25.940602Z","-3.604114771","140.419632","3.339796381","MLv","20","16","148.1589394","West Papua, Indonesia","BMKG"
"469","bmg2023wnyq","2023-11-17T17:00:11.791638Z","4.532211781","96.43289948","3.25188778","MLv","10","35","56.33790588","Northern Sumatra, Indonesia","BMKG"
"470","bmg2023wnwi","2023-11-17T15:50:40.565203Z","0.898011446","98.84361267","3.319248949","MLv","66","57","51.09634399","Northern Sumatra, Indonesia","BMKG"
"471","bmg2023wnuq","2023-11-17T14:59:11.403438Z","-0.7267491221","99.37841797","3.743446843","MLv","24","51","56.78114319","Southern Sumatra, Indonesia","BMKG"
"472","bmg2023wnsa","2023-11-17T13:39:56.845504Z","-1.651902199","120.2497787","3.300154542","MLv","2","42","39.02430725","Sulawesi, Indonesia","BMKG"
"473","bmg2023wnsb","2023-11-17T13:39:35.398292Z","4.053966999","126.5701218","3.274741447","MLv","29","11","132.84478","Talaud Islands, Indonesia","BMKG"
"474","bmg2023wnrw","2023-11-17T13:35:25.039639Z","-0.1190952659","100.131958","2.258704471","MLv","10","15","118.7227631","Southern Sumatra, Indonesia","BMKG"
"475","bmg2023wnrt","2023-11-17T13:31:50.336149Z","1.954625607","127.3778687","2.957446529","MLv","96","16","160.6000824","Halmahera, Indonesia","BMKG"
"476","bmg2023wnpe","2023-11-17T12:13:33.137523Z","-5.946644783","128.5584259","4.197776522","MLv","308","34","47.55072021","Banda Sea","BMKG"
"477","bmg2023wnod","2023-11-17T11:42:02.935364Z","5.108115673","126.7356033","3.866373787","MLv","41","11","202.5861664","Mindanao, Philippines","BMKG"
"478","bmg2023wnmu","2023-11-17T11:00:42.535112Z","-10.03389168","123.8309402","2.967358238","MLv","48","15","132.0427094","Timor Region","BMKG"
"479","bmg2023wnmo","2023-11-17T10:53:44.78096Z","-8.235693932","114.6576767","2.428742128","MLv","10","13","103.2725792","Bali Region, Indonesia","BMKG"
"480","bmg2023wnlp","2023-11-17T10:24:43.203872Z","-3.117074966","135.5005951","3.276429676","MLv","19","18","104.3550224","West Papua Region, Indonesia","BMKG"
"481","bmg2023wnli","2023-11-17T10:16:59.577611Z","2.757258654","128.5111847","3.90879439","M","220","24","190.9943542","Halmahera, Indonesia","BMKG"
"482","bmg2023wnkb","2023-11-17T09:38:16.278517Z","5.534435749","125.183197","4.422804291","MLv","50","17","110.9035883","Mindanao, Philippines","BMKG"
"483","bmg2023wnig","2023-11-17T08:43:27.567972Z","5.654218674","125.1974564","4.147396535","MLv","49","17","163.5968924","Mindanao, Philippines","BMKG"
"484","bmg2023wnhh","2023-11-17T08:14:12.379123Z","5.689638138","125.1836243","7.131013476","Mw(mB)","53","306","50.59802246","Mindanao, Philippines","BMKG"
"485","bmg2023wngn","2023-11-17T07:50:51.847027Z","-7.940462112","107.0207291","2.629571233","M","23","10","236.8904266","Java, Indonesia","BMKG"
"486","bmg2023wngc","2023-11-17T07:38:30.418257Z","-2.00817585","99.90617371","2.956440796","MLv","10","16","88.76547241","Southern Sumatra, Indonesia","BMKG"
"487","bmg2023wnfq","2023-11-17T07:24:03.65441Z","-5.794220924","130.4207306","4.99374596","mb","10","99","69.78369141","Banda Sea","BMKG"
"488","bmg2023wned","2023-11-17T06:38:09.949016Z","-8.333395958","118.0472565","2.580280497","MLv","10","19","125.2480392","Sumbawa Region, Indonesia","BMKG"
"489","bmg2023wndm","2023-11-17T06:18:42.80254Z","-8.219122887","120.4347458","2.286375644","MLv","10","15","200.3076019","Flores Region, Indonesia","BMKG"
"490","bmg2023wnaj","2023-11-17T04:44:16.00935Z","5.688149452","126.1782379","4.200358447","MLv","93","22","131.9490662","Mindanao, Philippines","BMKG"
"491","bmg2023wnae","2023-11-17T04:37:20.384146Z","0.5758664608","122.2642365","2.417229547","MLv","10","4","195.852211","Minahassa Peninsula, Sulawesi","BMKG"
"492","bmg2023wnad","2023-11-17T04:37:02.934508Z","-6.061855793","103.8455887","3.470296095","MLv","10","12","234.0291748","Southwest of Sumatra, Indonesia","BMKG"
"493","bmg2023wmzb","2023-11-17T04:04:22.953884Z","-7.324700832","122.8950729","2.730542595","MLv","100","13","203.4987335","Flores Sea","BMKG"
"494","bmg2023wmxt","2023-11-17T03:25:35.210307Z","4.954579353","127.3775635","4.164955847","MLv","82","20","195.6572571","Talaud Islands, Indonesia","BMKG"
"495","bmg2023wmwz","2023-11-17T03:02:20.289121Z","-2.199038267","138.9080963","5.138769876","Mw(mB)","17","142","111.8963318","West Papua, Indonesia","BMKG"
"496","bmg2023wmsg","2023-11-17T00:38:04.111422Z","-7.841936588","127.6066818","4.422324169","MLv","99","65","62.53050232","Banda Sea","BMKG"
"497","bmg2023wmpk","2023-11-16T23:12:36.996854Z","0.2228435874","98.55109406","3.081082239","MLv","40","36","71.00192261","Northern Sumatra, Indonesia","BMKG"
"498","bmg2023wmpd","2023-11-16T23:03:59.93857Z","-8.161851883","114.6289825","2.515065922","M","21","14","129.5864868","Bali Region, Indonesia","BMKG"
"499","bmg2023wmom","2023-11-16T22:44:29.404074Z","-0.5260984302","121.8091202","3.211214409","MLv","10","35","61.86032104","Minahassa Peninsula, Sulawesi","BMKG"
"500","bmg2023wmnn","2023-11-16T22:14:36.715844Z","-7.531536579","128.624115","4.422671087","MLv","152","53","46.37535858","Banda Sea","BMKG"
"501","bmg2023wmld","2023-11-16T21:04:09.568199Z","-5.827146053","103.8544846","3.010087101","MLv","19","27","173.3626404","Southern Sumatra, Indonesia","BMKG"
"502","bmg2023wmlb","2023-11-16T21:00:57.014538Z","-3.877569914","102.2084274","2.488180016","MLv","47","29","148.3764954","Southern Sumatra, Indonesia","BMKG"
"503","bmg2023wmiz","2023-11-16T19:57:23.654556Z","-8.16380024","120.5846558","2.421637584","MLv","12","27","102.7741213","Flores Region, Indonesia","BMKG"
"504","bmg2023wmiy","2023-11-16T19:56:41.307364Z","-8.928591728","111.3205643","2.924226169","M","13","19","287.4276962","Java, Indonesia","BMKG"
"505","bmg2023wmho","2023-11-16T19:14:24.290621Z","2.798811913","127.14814","3.652317033","MLv","30","30","140.5276184","Northern Molucca Sea","BMKG"
"506","bmg2023wmdi","2023-11-16T17:05:43.704398Z","-3.346225262","140.4814148","3.68725288","MLv","67","19","146.7091541","West Papua, Indonesia","BMKG"
"507","bmg2023wmci","2023-11-16T16:35:20.03584Z","-0.69588238","131.6953735","2.965641199","MLv","10","19","141.3987274","West Papua Region, Indonesia","BMKG"
"508","bmg2023wmag","2023-11-16T15:33:22.030128Z","-3.695777893","127.3078461","3.092739437","MLv","13","21","166.2670135","Seram, Indonesia","BMKG"
"509","bmg2023wlzd","2023-11-16T14:58:38.878025Z","-5.070485115","102.9848404","4.562328436","MLv","26","62","123.9122467","Southern Sumatra, Indonesia","BMKG"
"510","bmg2023wlyl","2023-11-16T14:37:58.947454Z","-6.182744503","131.3209076","4.444344528","MLv","96","49","88.01304626","Tanimbar Islands Region, Indonesia","BMKG"
"511","bmg2023wlya","2023-11-16T14:24:36.072621Z","-0.09187033772","123.2819138","3.394426414","MLv","132","45","65.08371735","Minahassa Peninsula, Sulawesi","BMKG"
"512","bmg2023wlwn","2023-11-16T13:39:44.935091Z","4.772256374","96.16617584","3.454359574","MLv","10","41","69.78521729","Northern Sumatra, Indonesia","BMKG"
"513","bmg2023wluc","2023-11-16T12:26:43.273243Z","1.852295518","126.2826538","3.665741102","MLv","26","18","94.78441811","Northern Molucca Sea","BMKG"
"514","bmg2023wltb","2023-11-16T11:55:19.039637Z","-5.967370033","129.8659668","4.092783376","M","10","21","115.4696655","Banda Sea","BMKG"
"515","bmg2023wlsw","2023-11-16T11:49:10.507672Z","-8.307216644","117.9901123","2.649327589","MLv","10","22","62.30055618","Sumbawa Region, Indonesia","BMKG"
"516","bmg2023wlso","2023-11-16T11:39:49.892016Z","-2.790159225","129.3929596","3.074209608","MLv","10","23","56.52120972","Seram, Indonesia","BMKG"
